,clip_id,t1,t2,x1,x2,y1,y2,result_size,frame_count,fps,width,height
26,1.1.3,1500,1531,0.013366103172302246,0.7607783774534861,0.0,0.18788611888885498,0,1966,30,3840,2160
27,1.1.3,1590,1711,0.09770837426185608,0.5161787072817484,0.0,0.5932617982228596,0,1966,30,3840,2160
28,1.1.3,1800,1951,0.4685398737589518,0.575991670290629,0.10972749193509419,0.32535187403361,0,1966,30,3840,2160
29,1.1.2,0,751,0.025052654246489205,1.0,0.0,0.9631943106651306,0,2220,30,3840,2160
30,1.1.2,870,1561,0.1778213580449422,0.9876139163970947,0.014599325756231943,0.9778326551119487,0,2220,30,3840,2160
31,1.1.2,1980,2191,0.22152167558670044,0.9715857903162639,0.0,0.2888062596321106,0,2220,30,3840,2160
32,1.1.1,0,2251,0.00010571752985318501,0.996656596660614,0.0,0.942000647385915,0,2272,30,3840,2160
33,1.1.6,0,211,0.29524850845336914,0.951697011788686,0.0,1.0,0,2381,30,3840,2160
34,1.1.6,270,601,0.0006142432490984598,0.9994064768155415,0.12019196152687073,1.0,0,2381,30,3840,2160
35,1.1.6,720,1591,0.03956970820824305,0.873445987701416,0.0,0.9936360120773315,0,2381,30,3840,2160
36,1.1.6,1650,1831,0.05746450026830037,0.6227481365203857,0.0011277135151127973,0.9985277652740479,0,2381,30,3840,2160
37,1.1.6,1890,1891,0.29685125748316443,0.3773344506820043,0.12435569365819295,0.3332348068555196,0,2381,30,3840,2160
38,1.1.6,1980,2371,0.09300159414609273,0.9875573515892029,0.0,0.9970623254776001,0,2381,30,3840,2160
39,1.2.11,0,481,0.12845216194788614,0.8284867604573567,0.0,0.9907211065292358,0,1810,30,3840,2160
40,1.2.11,600,1471,0.2382138172785441,0.7633992632230122,0.000549943729614218,0.9102966984113057,0,1810,30,3840,2160
41,1.2.11,1590,1651,0.2604951461156209,0.38831848899523413,0.774115115404129,0.9102147221565247,0,1810,30,3840,2160
42,1.2.11,1770,1801,0.2924875815709432,0.3639620989561081,0.6294390559196472,0.7652694086233774,0,1810,30,3840,2160
43,1.1.10,0,121,0.048900301257769264,0.7990399301052094,0.7407055844863255,0.8803718090057373,0,2630,30,3840,2160
44,1.1.10,180,1111,0.048919950922330216,0.9992099006970723,0.03898131599028905,1.0,0,2630,30,3840,2160
45,1.1.10,1170,1411,0.00014437362551689148,0.9982523719469707,0.0,0.9996055761973064,0,2630,30,3840,2160
46,1.1.10,1470,1471,0.325017770131429,0.3533248131473859,0.9439828793207805,1.0,0,2630,30,3840,2160
47,1.1.10,1530,1561,0.3750775257746378,0.6294929186503092,0.2948475877443949,0.9768431385358174,0,2630,30,3840,2160
48,1.1.10,1620,1621,0.43469541271527606,0.6398882071177164,0.6694358997046947,0.9845271507898967,0,2630,30,3840,2160
49,1.1.10,1800,1801,0.005619866152604421,0.2599954803784688,0.8032827079296112,0.9611738125483196,0,2630,30,3840,2160
50,1.1.10,2040,2191,0.13221190373102823,0.9989514152208965,0.0002293035698433717,0.9936061104138691,0,2630,30,3840,2160
51,1.1.10,2280,2281,0.4106644640366236,0.9691981474558513,0.010020925973852474,0.6500341892242432,0,2630,30,3840,2160
52,1.1.10,2370,2581,0.0009251261750857035,0.9909980893135071,0.01192205895980199,0.9424633781115215,0,2630,30,3840,2160
53,1.2.6,0,301,0.022174703578154244,0.9689876635869343,0.16821841398874918,0.6246906320254008,0,1014,30,3840,2160
54,1.2.6,360,361,0.3350648569564024,0.6536074678103129,0.27143534024556476,0.6187011400858561,0,1014,30,3840,2160
55,1.2.6,420,541,0.28468358516693115,0.9844852288564045,0.0321979820728302,0.7118396013975143,0,1014,30,3840,2160
56,1.2.6,630,991,0.0,0.9860452214876811,0.045421212911605835,0.8763098120689392,0,1014,30,3840,2160
57,1.2.5,210,1021,0.007911110296845436,0.944458822409312,0.00017379443549240628,0.9878216981887817,0,1026,30,3840,2160
58,1.2.7,0,1831,0.0001225937157869339,0.9985545674959819,0.0,0.9740932583808899,0,1837,30,3840,2160
59,1.2.2,0,1081,0.009769053508838017,0.9986893335978191,0.017095408091942467,0.7349575161933899,0,1098,30,3840,2160
60,1.2.8,0,1531,0.011054734388987223,1.0,0.1483301321665446,0.978369156519572,0,1541,30,3840,2160
61,1.2.4,0,1951,0.0,0.9423976341883342,0.0,0.9988366166750591,0,1973,30,3840,2160
62,1.1.7,600,601,0.6038332184155781,0.6270432273546854,0.3210393587748209,0.3586634124318758,0,2519,30,3840,2160
63,1.1.7,870,931,0.001912444829940796,0.22664616505304971,0.03207813700040181,0.20531590779622394,0,2519,30,3840,2160
64,1.1.7,990,1081,0.08351215720176697,0.20006640752156574,0.34058794379234314,0.8886676828066508,0,2519,30,3840,2160
65,1.1.7,1200,1201,0.6954400440057118,0.8393515547116597,0.6300990184148152,0.8095607161521912,0,2519,30,3840,2160
66,1.1.7,1410,1411,0.33808057817320025,0.5167190233866373,0.00035514302241305507,0.8734057744344075,0,2519,30,3840,2160
67,1.1.7,1530,1621,0.2191849946975708,0.8939989606539408,0.24895954132080078,0.9899179538091023,0,2519,30,3840,2160
68,1.1.7,1920,1921,0.29188843568166095,0.875357707341512,0.4871228734652201,0.6660672028859456,0,2519,30,3840,2160
69,1.1.7,2010,2041,0.20678331454594928,0.7367698699235916,0.0015053601625065007,0.9751086235046387,0,2519,30,3840,2160
70,1.1.7,2160,2161,0.29008014996846515,0.3306751251220703,0.5077721079190571,0.5523408850034077,0,2519,30,3840,2160
71,1.1.7,2310,2431,0.17191133896509805,0.6291155815124512,0.16742058595021564,0.8853906989097595,0,2519,30,3840,2160
72,2.1.4,0,331,0.00688287615776062,0.7007837146520615,0.00016726493292177716,0.665600041548411,0,2108,30,3840,2160
73,2.1.4,420,691,0.01708473761876424,0.7930316030979156,0.0032588917141159373,1.0,0,2108,30,3840,2160
74,2.1.4,780,1291,0.037701328595479325,0.6922507931788762,0.0004286723754679163,0.5807782808939616,0,2108,30,3840,2160
75,2.1.4,1440,1831,0.3349713670710722,0.8693058689435322,0.0,1.0,0,2108,30,3840,2160
76,2.1.4,1950,2101,0.050031324227650956,0.6666666666666666,0.0,0.4969454010327657,0,2108,30,3840,2160
77,2.1.1,0,1231,9.557356437047322e-05,0.9996950427691143,0.02011675387620926,1.0,0,1235,30,3840,2160
78,2.1.5,0,361,0.00033946894109249115,0.6092357635498047,0.037272900342941284,0.6060927112897236,0,1825,30,3840,2160
79,2.1.5,540,1801,0.0011153779923915863,0.806347777446111,0.0,0.9994626641273499,0,1825,30,3840,2160
80,2.1.10,0,121,0.13324456413586933,0.9706507921218872,0.0739905834197998,0.7955152889092763,0,2713,30,3840,2160
81,2.1.10,180,331,0.013384016851584116,0.9083889325459797,0.050933678944905594,0.4917302131652832,0,2713,30,3840,2160
82,2.1.10,420,421,0.47269155581792194,0.8714715441068013,0.1786632736523946,0.34804198270042735,0,2713,30,3840,2160
83,2.1.10,480,541,0.4243468145529429,0.8747691909472147,0.016805750628312428,0.3333333333333333,0,2713,30,3840,2160
84,2.1.10,660,991,0.023295010129610695,0.9924785097440083,0.1203134556611379,0.7453539023796717,0,2713,30,3840,2160
85,2.1.10,1080,1261,0.013830423355102539,0.9074241717656453,0.09667364756266275,0.5751089652379353,0,2713,30,3840,2160
86,2.1.10,1320,1501,0.0021912728746732073,0.9710663557052612,0.11548340320587158,0.6877443318565686,0,2713,30,3840,2160
87,2.1.10,1560,1681,0.03153924395640691,0.5748523076375325,0.2217766245206197,0.9582243164380391,0,2713,30,3840,2160
88,2.1.10,1740,1741,0.770140657822291,0.8854958812395731,0.1956622799237569,0.2936011751492818,0,2713,30,3840,2160
89,2.1.10,1800,1831,0.38499023020267487,0.8188297053178151,0.11171465118726094,0.8829945127169291,0,2713,30,3840,2160
90,2.1.10,1890,2701,0.0013546297947565713,0.9967812895774841,0.002350404548148314,1.0,0,2713,30,3840,2160
91,2.1.2,0,1381,0.27817465861638385,1.0,0.03470196078221003,0.9994890491167705,0,1398,30,3840,2160
92,2.1.3,0,2851,0.09330177307128906,1.0,0.0,0.9323200782140095,0,2878,30,3840,2160
93,1.2.9,0,1351,0.0,0.874971588452657,0.0,0.949336012204488,0,1373,30,3840,2160
94,2.2.2,510,661,0.025515278180440266,0.6057360370953877,0.0009149053754905859,0.7384790927171707,0,1466,30,3840,2160
95,2.2.2,720,751,0.10860604047775269,0.570604145526886,0.47665277123451233,0.9330314795176189,0,1466,30,3840,2160
96,2.2.2,810,811,0.5360615849494934,0.5734704732894897,0.4427372217178345,0.48948155840237934,0,1466,30,3840,2160
97,2.2.2,900,961,0.4099712123473485,0.5774766405423482,0.6247020165125529,0.727046991388003,0,1466,30,3840,2160
98,2.2.2,1020,1201,0.35338617861270905,0.8491945664087931,0.22147836287816364,0.9731879432996113,0,1466,30,3840,2160
99,2.2.2,1290,1291,0.6964233368635178,0.7239659031232197,0.8740358153978983,0.9303445021311443,0,1466,30,3840,2160
100,2.2.2,1380,1381,0.17653614282608032,0.2748338381449381,0.16684828201929727,0.32494717836380005,0,1466,30,3840,2160
101,2.2.2,1440,1441,0.17754286527633667,0.20804256200790405,0.6511557102203369,0.6977451915542284,0,1466,30,3840,2160
102,2.2.11,0,31,0.017562642693519592,0.3097018599510193,0.5845171014467875,0.9994759162267048,0,1285,30,3840,2160
103,2.2.11,210,691,0.2154418627421061,0.5994827151298523,0.0,0.9988332589467366,0,1285,30,3840,2160
104,2.2.11,810,811,0.341627678523461,0.5204748511314392,0.7727192838986714,0.8875067035357157,0,1285,30,3840,2160
105,2.2.11,870,991,0.2621211210886637,0.9615198175112407,0.21659255027770996,0.42499977350234985,0,1285,30,3840,2160
106,2.2.11,1050,1171,0.024188806613286335,0.8803896307945251,0.0,0.3701561912894249,0,1285,30,3840,2160
107,2.2.7,0,151,0.02183807144562403,0.6661087075869242,0.5730759104092915,0.704808918138345,0,1530,30,3840,2160
108,2.2.7,210,211,0.610518713792165,0.822458028793335,0.5609736243883768,1.0,0,1530,30,3840,2160
109,2.2.7,300,331,0.10537905494372049,0.6747239306569099,0.000549986104791363,0.8014467259248097,0,1530,30,3840,2160
110,2.2.7,420,421,0.5633957584698994,0.5955372055371602,0.5568912227948506,0.615677257378896,0,1530,30,3840,2160
111,2.2.7,480,511,0.23645144701004028,0.4613693058490753,4.175716215589394e-05,0.693463643391927,0,1530,30,3840,2160
112,2.2.7,780,781,0.3535303734242916,0.547613779703776,0.09558597207069397,0.2565035820007324,0,1530,30,3840,2160
113,2.2.7,930,931,0.4811150828997294,0.6484344005584717,0.00027581533261885244,0.7235827793677647,0,1530,30,3840,2160
114,2.2.7,1050,1141,0.0840434730052948,0.5508569478988647,0.0019804976570109525,0.37602905432383216,0,1530,30,3840,2160
115,2.2.7,1260,1261,0.4161309252182642,0.5623611211776733,0.05853052934010823,0.14506341020266214,0,1530,30,3840,2160
116,2.1.6,0,2491,0.00048687681555747986,1.0,0.0,0.999367078145345,0,2519,30,3840,2160
117,2.2.5,60,61,0.0,0.03418790300687154,0.6371631622314453,0.7503253718217213,0,1042,30,3840,2160
118,2.2.5,150,211,0.02251001199086507,0.836784303188324,0.07373965779940286,0.7396122862895329,0,1042,30,3840,2160
119,2.2.5,300,301,0.43686173359553016,0.8468583226203918,0.13784206906954447,0.594544490178426,0,1042,30,3840,2160
120,2.2.5,390,391,0.24765324592590332,0.9814999898274739,0.43507016698519385,0.6922454585631688,0,1042,30,3840,2160
121,2.2.5,750,841,0.20649629831314087,0.26917080084482825,0.7898204922676086,0.993606408437093,0,1042,30,3840,2160
122,2.2.5,990,1021,0.7293243954579035,0.7527451912562052,0.19648953278859455,0.23176076014836627,0,1042,30,3840,2160
123,2.2.6,0,151,0.012459335227807362,0.5831029216448466,0.47891427079836524,0.783286025126775,0,2254,30,3840,2160
124,2.2.6,210,841,0.21016830205917358,0.6273083090782166,0.5954290429751078,0.7853107551733652,0,2254,30,3840,2160
125,2.2.6,900,1021,0.2188841700553894,0.5713765025138855,0.5879476070404053,0.7610486050446827,0,2254,30,3840,2160
126,2.2.6,1140,1171,0.009842199583848316,0.9252650539080303,0.4315350453058878,0.691251128911972,0,2254,30,3840,2160
127,2.2.4,0,61,0.36371328930060065,0.8252917925516764,0.030172583957513172,0.9946298599243164,0,2029,30,3840,2160
128,2.2.4,150,211,0.3333333333333333,0.5180127223332722,0.002572600108881791,0.9497788151105244,0,2029,30,3840,2160
129,2.2.4,330,331,0.49199179808298743,0.5279843807220459,0.2636282444000244,0.320857306321462,0,2029,30,3840,2160
130,2.2.4,1230,1261,0.49409771958986914,0.7309289127588272,0.00010636647736343244,0.2090911865234375,0,2029,30,3840,2160
131,2.2.4,1320,1321,0.6379547317822774,0.6666666666666666,0.4956416388352712,0.5832542777061462,0,2029,30,3840,2160
132,2.2.4,1410,1411,0.6170661250750223,0.9993896881739299,0.0005094888620078564,0.9965452750523884,0,2029,30,3840,2160
133,2.2.8,90,91,0.25308865308761597,0.2928960919380188,0.9685891469319661,0.9985426863034566,0,1770,30,3840,2160
134,2.2.8,660,661,0.8698832591374714,0.9190233151117961,0.4595291415850321,0.8479894797007242,0,1770,30,3840,2160
135,2.2.8,930,931,0.5371002753575642,0.7926774422327677,0.0012094868967930474,0.47373490532239276,0,1770,30,3840,2160
136,2.2.8,990,991,0.5961658358573914,0.7603443562984467,0.05884644389152527,0.47907811403274536,0,1770,30,3840,2160
137,2.2.8,1050,1051,0.6440051198005676,0.7498905758062998,0.08649846911430359,0.49810658891995746,0,1770,30,3840,2160
138,2.2.8,1110,1141,0.06259024639924367,0.8023303349812825,0.0941617985566457,0.5387141903241475,0,1770,30,3840,2160
139,2.2.8,1200,1201,0.7765747408072153,0.8043347001075745,0.003969942840437094,0.12802331646283466,0,1770,30,3840,2160
140,2.2.8,1260,1321,0.41073916355768836,0.9916542172431946,0.04197804629802704,0.5095317761103312,0,1770,30,3840,2160
141,2.2.8,1410,1411,0.6861650322874386,0.8186207811037699,0.0,0.5124409993489583,0,1770,30,3840,2160
142,2.1.7,0,121,0.07346665859222412,0.9845291972160339,0.0,0.4153290639321009,0,2514,30,3840,2160
143,2.1.7,480,481,0.4829647441705068,0.7242339899142582,0.3102906743685404,1.0,0,2514,30,3840,2160
144,2.1.7,600,841,0.0008569840962688128,1.0,0.004260991389552752,0.5221614638964335,0,2514,30,3840,2160
145,2.1.7,1170,1531,0.0,0.9997522234916687,0.026570186018943787,0.9072158137957255,0,2514,30,3840,2160
146,2.1.7,1800,2071,0.000969812273979187,0.9660859107971191,0.0685568501551946,0.8925697008768717,0,2514,30,3840,2160
147,2.1.7,2130,2221,0.0006660567596554756,0.9647664825121562,0.0023353694317241507,0.7312316298484802,0,2514,30,3840,2160
148,2.1.7,2280,2311,0.6549549698829651,0.9669144352277119,0.48298789064089453,0.5455055038134257,0,2514,30,3840,2160
149,2.2.9,0,1351,0.16955051819483438,1.0,0.0,0.9601121346155803,0,1502,30,3840,2160
